DISTRICT_NAME,Year,Crop_Type,AREA,PRODUCTION,YIELD
Bhaktapur,2019,MAIZE,1951,8377.0,4290.0
Bhaktapur,2020,MAIZE,1955,8646.0,4420.0
Bhaktapur,2021,MAIZE,1900,7750.0,4080.0
Bhojpur,1979,MAIZE,9900,14080.0,1422.0
Bhojpur,1980,MAIZE,10640,16720.0,1571.0
Bhojpur,1981,MAIZE,11040,16560.0,1500.0
Bhojpur,1982,MAIZE,11040,9940.0,900.0
Bhojpur,1983,MAIZE,11040,16560.0,1500.0
Bhojpur,1984,MAIZE,11830,17150.0,1450.0
Bhojpur,1985,MAIZE,12010,18120.0,1509.0
Bhojpur,1986,MAIZE,12000,18100.0,1508.0
Bhojpur,1987,MAIZE,15040,21070.0,1401.0
Bhojpur,1988,MAIZE,16430,23350.0,1421.0
Bhojpur,1990,MAIZE,16030,24410.0,1523.0
Bhojpur,1991,MAIZE,16340,21110.0,1292.0
Bhojpur,1992,MAIZE,16400,22960.0,1400.0
Bhojpur,1993,MAIZE,16630,23572.0,1417.0
Bhojpur,1994,MAIZE,16700,23464.0,1405.0
Bhojpur,1995,MAIZE,18514,29715.0,1605.0
Bhojpur,1996,MAIZE,18600,29760.0,1600.0
Bhojpur,1997,MAIZE,18680,29900.0,1601.0
Bhojpur,1998,MAIZE,18700,29920.0,1600.0
Bhojpur,1999,MAIZE,19680,39000.0,1982.0
Bhojpur,2000,MAIZE,20059,40130.0,2001.0
Bhojpur,2001,MAIZE,20078,38146.0,1900.0
Bhojpur,2002,MAIZE,20867,40907.0,1960.0
Bhojpur,2003,MAIZE,20867,40907.0,1960.0
Bhojpur,2004,MAIZE,20867,40907.0,1960.0
Bhojpur,2005,MAIZE,20867,40907.0,1960.0
Bhojpur,2006,MAIZE,20780,43638.0,2100.0
Bhojpur,2007,MAIZE,20857,38585.0,1850.0
Bhojpur,2008,MAIZE,20857,38585.0,1850.0
Bhojpur,2009,MAIZE,21000,42600.0,2029.0
Bhojpur,2010,MAIZE,22776,48600.0,2134.0
Bhojpur,2011,MAIZE,24790,48600.0,1960.0
Bhojpur,2012,MAIZE,25790,76470.0,2965.0
Bhojpur,2013,MAIZE,42776,124050.0,2900.0
Bhojpur,2014,MAIZE,36360,83735.0,2303.0
Bhojpur,2015,MAIZE,36360,83735.0,2303.0
Bhojpur,2016,MAIZE,36360,83760.0,2304.0
Bhojpur,2017,MAIZE,38643,94748.0,2452.0
Bhojpur,2018,MAIZE,37629,99378.0,2640.0
Bhojpur,2019,MAIZE,36121,99213.0,2750.0
Bhojpur,2020,MAIZE,36197,98407.0,2720.0
Bhojpur,2021,MAIZE,36898,97555.0,2640.0
Chitwan,1979,MAIZE,22160,32640.0,1473.0
Chitwan,1980,MAIZE,26200,45060.0,1720.0
Chitwan,1981,MAIZE,23600,42250.0,1790.0
Chitwan,1982,MAIZE,29000,35000.0,1207.0
Chitwan,1983,MAIZE,28200,45640.0,1618.0
Chitwan,1984,MAIZE,23010,37650.0,1636.0
Chitwan,1985,MAIZE,22020,35240.0,1600.0
Chitwan,1986,MAIZE,22030,32200.0,1462.0
Chitwan,1987,MAIZE,22030,40850.0,1854.0
Chitwan,1988,MAIZE,22400,40190.0,1794.0
Chitwan,1990,MAIZE,22100,46610.0,2109.0
Chitwan,1991,MAIZE,22000,39820.0,1810.0
Chitwan,1992,MAIZE,25360,44040.0,1737.0
Chitwan,1993,MAIZE,27000,44550.0,1650.0
Chitwan,1994,MAIZE,27127,56153.0,2070.0
Chitwan,1995,MAIZE,28500,59024.0,2071.0
Chitwan,1996,MAIZE,29000,63000.0,2172.0
Chitwan,1997,MAIZE,29150,65300.0,2240.0
Chitwan,1998,MAIZE,29200,64240.0,2200.0
Chitwan,1999,MAIZE,28742,61083.0,2125.0
Chitwan,2000,MAIZE,28500,61275.0,2150.0
Chitwan,2001,MAIZE,28500,61500.0,2158.0
Chitwan,2002,MAIZE,28600,47300.0,1654.0
Chitwan,2003,MAIZE,27170,60510.0,2227.0
Chitwan,2004,MAIZE,20450,52147.0,2550.0
Chitwan,2005,MAIZE,20450,44110.0,2157.0
Chitwan,2006,MAIZE,20650,57820.0,2800.0
Chitwan,2007,MAIZE,21150,59658.0,2821.0
