,DISTRICT_NAME,Value,Crop,Metric,Year
40147,Gorkha,4115,WHEAT,AREA,1920-1112
40148,Gulmi,8074,WHEAT,AREA,1920-1112
40149,Humla,572,WHEAT,AREA,1920-1112
40150,Ilam,4620,WHEAT,AREA,1920-1112
40151,Jajarkot,11820,WHEAT,AREA,1920-1112
40152,Jhapa,7500,WHEAT,AREA,1920-1112
40153,Jumla,3000,WHEAT,AREA,1920-1112
40154,Kailali,34450,WHEAT,AREA,1920-1112
40155,Kalikot,3465,WHEAT,AREA,1920-1112
40156,Kanchanpur,32255,WHEAT,AREA,1920-1112
40157,Kapilbastu,29995,WHEAT,AREA,1920-1112
40158,Kaski,7130,WHEAT,AREA,1920-1112
40159,Kathmandu,4742,WHEAT,AREA,1920-1112
40160,Kavre,9950,WHEAT,AREA,1920-1112
40161,Khotang,5545,WHEAT,AREA,1920-1112
40162,Lalitpur,4060,WHEAT,AREA,1920-1112
40163,Lamjung,640,WHEAT,AREA,1920-1112
40164,Mahottari,26785,WHEAT,AREA,1920-1112
40165,Makwanpur,4210,WHEAT,AREA,1920-1112
40166,Manang,293,WHEAT,AREA,1920-1112
40167,Morang,16875,WHEAT,AREA,1920-1112
40168,Mugu,1294,WHEAT,AREA,1920-1112
40169,Mustang,600,WHEAT,AREA,1920-1112
40170,Myagdi,3045,WHEAT,AREA,1920-1112
40171,Nawalparasi,18830,WHEAT,AREA,1920-1112
40172,Nuwakot,5475,WHEAT,AREA,1920-1112
40173,Okhaldhunga,2425,WHEAT,AREA,1920-1112
40174,Palpa,6230,WHEAT,AREA,1920-1112
40175,Panchthar,4000,WHEAT,AREA,1920-1112
40176,Parbat,2915,WHEAT,AREA,1920-1112
40177,Parsa,23600,WHEAT,AREA,1920-1112
40178,Pyuthan,8650,WHEAT,AREA,1920-1112
40179,Ramechhap,4458,WHEAT,AREA,1920-1112
40180,Rasuwa,700,WHEAT,AREA,1920-1112
40181,Rautahat,15550,WHEAT,AREA,1920-1112
40182,Rolpa,8860,WHEAT,AREA,1920-1112
40183,Rukum,11800,WHEAT,AREA,1920-1112
40184,Rupandehi,30500,WHEAT,AREA,1920-1112
40185,Salyan,15120,WHEAT,AREA,1920-1112
40186,Sankhuwasabha,1450,WHEAT,AREA,1920-1112
40187,Saptari,18000,WHEAT,AREA,1920-1112
40188,Sarlahi,28000,WHEAT,AREA,1920-1112
40189,Sindhuli,5550,WHEAT,AREA,1920-1112
40190,Sindhupalchok,7010,WHEAT,AREA,1920-1112
40191,Siraha,15725,WHEAT,AREA,1920-1112
40192,Solukhumbu,3750,WHEAT,AREA,1920-1112
40193,Sunsari,17500,WHEAT,AREA,1920-1112
40194,Surkhet,16255,WHEAT,AREA,1920-1112
40195,Syangja,5800,WHEAT,AREA,1920-1112
40196,Tanahu,1900,WHEAT,AREA,1920-1112
40197,Taplejung,1210,WHEAT,AREA,1920-1112
40198,Tehrathum,2750,WHEAT,AREA,1920-1112
40199,Udayapur,5115,WHEAT,AREA,1920-1112
40200,Achham,15332,WHEAT,AREA,1920-1213
40201,Arghakhanchi,7340,WHEAT,AREA,1920-1213
40202,Baglung,7060,WHEAT,AREA,1920-1213
40203,Baitadi,12000,WHEAT,AREA,1920-1213
40204,Bajhang,10982,WHEAT,AREA,1920-1213
40205,Bajura,4950,WHEAT,AREA,1920-1213
40206,Banke,17836,WHEAT,AREA,1920-1213
40207,Bara,29200,WHEAT,AREA,1920-1213
40208,Bardiya,23500,WHEAT,AREA,1920-1213
40209,Bhaktapur,3150,WHEAT,AREA,1920-1213
40210,Bhojpur,2510,WHEAT,AREA,1920-1213
40211,Chitwan,8750,WHEAT,AREA,1920-1213
40212,Dadeldhura,8710,WHEAT,AREA,1920-1213
40213,Dailekh,16850,WHEAT,AREA,1920-1213
40214,Dang,12650,WHEAT,AREA,1920-1213
40215,Darchula,5965,WHEAT,AREA,1920-1213
40216,Dhading,4810,WHEAT,AREA,1920-1213
40217,Dhankuta,1400,WHEAT,AREA,1920-1213
40218,Dhanusa,40000,WHEAT,AREA,1920-1213
40219,Dolakha,4650,WHEAT,AREA,1920-1213
40220,Dolpa,2600,WHEAT,AREA,1920-1213
40221,Doti,16150,WHEAT,AREA,1920-1213
40222,Gorkha,3910,WHEAT,AREA,1920-1213
40223,Gulmi,8105,WHEAT,AREA,1920-1213
40224,Humla,1015,WHEAT,AREA,1920-1213
40225,Ilam,4700,WHEAT,AREA,1920-1213
40226,Jajarkot,11900,WHEAT,AREA,1920-1213
40227,Jhapa,6500,WHEAT,AREA,1920-1213
40228,Jumla,2450,WHEAT,AREA,1920-1213
40229,Kailali,34500,WHEAT,AREA,1920-1213
40230,Kalikot,5450,WHEAT,AREA,1920-1213
40231,Kanchanpur,32255,WHEAT,AREA,1920-1213
40232,Kapilbastu,27250,WHEAT,AREA,1920-1213
40233,Kaski,6821,WHEAT,AREA,1920-1213
40234,Kathmandu,4829,WHEAT,AREA,1920-1213
40235,Kavre,9950,WHEAT,AREA,1920-1213
40236,Khotang,5535,WHEAT,AREA,1920-1213
40237,Lalitpur,4050,WHEAT,AREA,1920-1213
40238,Lamjung,600,WHEAT,AREA,1920-1213
40239,Mahottari,26815,WHEAT,AREA,1920-1213
40240,Makwanpur,4213,WHEAT,AREA,1920-1213
40241,Manang,258,WHEAT,AREA,1920-1213
40242,Morang,16000,WHEAT,AREA,1920-1213
40243,Mugu,4350,WHEAT,AREA,1920-1213
40244,Mustang,600,WHEAT,AREA,1920-1213
40245,Myagdi,3048,WHEAT,AREA,1920-1213
40246,Nawalparasi,18030,WHEAT,AREA,1920-1213
40247,Nuwakot,5477,WHEAT,AREA,1920-1213
40248,Okhaldhunga,2490,WHEAT,AREA,1920-1213
40249,Palpa,6240,WHEAT,AREA,1920-1213
40250,Panchthar,3995,WHEAT,AREA,1920-1213
40251,Parbat,2605,WHEAT,AREA,1920-1213
40252,Parsa,23650,WHEAT,AREA,1920-1213
40253,Pyuthan,8650,WHEAT,AREA,1920-1213
40254,Ramechhap,4470,WHEAT,AREA,1920-1213
40255,Rasuwa,680,WHEAT,AREA,1920-1213
40256,Rautahat,15500,WHEAT,AREA,1920-1213
40257,Rolpa,8530,WHEAT,AREA,1920-1213
40258,Rukum,10620,WHEAT,AREA,1920-1213
40259,Rupandehi,30500,WHEAT,AREA,1920-1213
40260,Salyan,13613,WHEAT,AREA,1920-1213
40261,Sankhuwasabha,1450,WHEAT,AREA,1920-1213
40262,Saptari,15500,WHEAT,AREA,1920-1213
40263,Sarlahi,26500,WHEAT,AREA,1920-1213
40264,Sindhuli,5620,WHEAT,AREA,1920-1213
40265,Sindhupalchok,7020,WHEAT,AREA,1920-1213
40266,Siraha,15675,WHEAT,AREA,1920-1213
40267,Solukhumbu,3755,WHEAT,AREA,1920-1213
40268,Sunsari,15500,WHEAT,AREA,1920-1213
40269,Surkhet,14955,WHEAT,AREA,1920-1213
40270,Syangja,5800,WHEAT,AREA,1920-1213
40271,Tanahu,1905,WHEAT,AREA,1920-1213
40272,Taplejung,1895,WHEAT,AREA,1920-1213
40273,Tehrathum,2600,WHEAT,AREA,1920-1213
40274,Udayapur,5119,WHEAT,AREA,1920-1213
40275,Achham,15335,WHEAT,AREA,1920-1314
40276,Arghakhanchi,7335,WHEAT,AREA,1920-1314
40277,Baglung,7011,WHEAT,AREA,1920-1314
40278,Baitadi,12000,WHEAT,AREA,1920-1314
40279,Bajhang,10982,WHEAT,AREA,1920-1314
40280,Bajura,4950,WHEAT,AREA,1920-1314
40281,Banke,18022,WHEAT,AREA,1920-1314
40282,Bara,29100,WHEAT,AREA,1920-1314
40283,Bardiya,19500,WHEAT,AREA,1920-1314
40284,Bhaktapur,3100,WHEAT,AREA,1920-1314
40285,Bhojpur,2510,WHEAT,AREA,1920-1314
40286,Chitwan,8550,WHEAT,AREA,1920-1314
40287,Dadeldhura,8710,WHEAT,AREA,1920-1314
40288,Dailekh,21500,WHEAT,AREA,1920-1314
40289,Dang,12655,WHEAT,AREA,1920-1314
40290,Darchula,4480,WHEAT,AREA,1920-1314
40291,Dhading,4800,WHEAT,AREA,1920-1314
40292,Dhankuta,1400,WHEAT,AREA,1920-1314
40293,Dhanusa,39500,WHEAT,AREA,1920-1314
40294,Dolakha,4650,WHEAT,AREA,1920-1314
40295,Dolpa,2590,WHEAT,AREA,1920-1314
40296,Doti,15950,WHEAT,AREA,1920-1314
40297,Gorkha,3900,WHEAT,AREA,1920-1314
40298,Gulmi,8095,WHEAT,AREA,1920-1314
40299,Humla,1018,WHEAT,AREA,1920-1314
40300,Ilam,4697,WHEAT,AREA,1920-1314
40301,Jajarkot,11550,WHEAT,AREA,1920-1314
40302,Jhapa,7000,WHEAT,AREA,1920-1314
40303,Jumla,2453,WHEAT,AREA,1920-1314
40304,Kailali,34500,WHEAT,AREA,1920-1314
40305,Kalikot,5430,WHEAT,AREA,1920-1314
40306,Kanchanpur,31433,WHEAT,AREA,1920-1314
40307,Kapilbastu,31000,WHEAT,AREA,1920-1314
40308,Kaski,6820,WHEAT,AREA,1920-1314
40309,Kathmandu,4529,WHEAT,AREA,1920-1314
40310,Kavre,9900,WHEAT,AREA,1920-1314
40311,Khotang,5530,WHEAT,AREA,1920-1314
40312,Lalitpur,4000,WHEAT,AREA,1920-1314
40313,Lamjung,500,WHEAT,AREA,1920-1314
40314,Mahottari,26800,WHEAT,AREA,1920-1314
40315,Makwanpur,4200,WHEAT,AREA,1920-1314
40316,Manang,276,WHEAT,AREA,1920-1314
40317,Morang,16345,WHEAT,AREA,1920-1314
40318,Mugu,4335,WHEAT,AREA,1920-1314
40319,Mustang,604,WHEAT,AREA,1920-1314
40320,Myagdi,3045,WHEAT,AREA,1920-1314
40321,Nawalparasi,18010,WHEAT,AREA,1920-1314
40322,Nuwakot,5470,WHEAT,AREA,1920-1314
40323,Okhaldhunga,2241,WHEAT,AREA,1920-1314
40324,Palpa,6200,WHEAT,AREA,1920-1314
40325,Panchthar,3120,WHEAT,AREA,1920-1314
40326,Parbat,2604,WHEAT,AREA,1920-1314
40327,Parsa,23600,WHEAT,AREA,1920-1314
40328,Pyuthan,8640,WHEAT,AREA,1920-1314
40329,Ramechhap,4460,WHEAT,AREA,1920-1314
40330,Rasuwa,740,WHEAT,AREA,1920-1314
40331,Rautahat,15450,WHEAT,AREA,1920-1314
40332,Rolpa,8560,WHEAT,AREA,1920-1314
40333,Rukum,10600,WHEAT,AREA,1920-1314
40334,Rupandehi,30400,WHEAT,AREA,1920-1314
40335,Salyan,15108,WHEAT,AREA,1920-1314
40336,Sankhuwasabha,775,WHEAT,AREA,1920-1314
40337,Saptari,16000,WHEAT,AREA,1920-1314
40338,Sarlahi,22500,WHEAT,AREA,1920-1314
40339,Sindhuli,5600,WHEAT,AREA,1920-1314
40340,Sindhupalchok,7010,WHEAT,AREA,1920-1314
40341,Siraha,14750,WHEAT,AREA,1920-1314
40342,Solukhumbu,1250,WHEAT,AREA,1920-1314
40343,Sunsari,16300,WHEAT,AREA,1920-1314
40344,Surkhet,16255,WHEAT,AREA,1920-1314
40345,Syangja,5798,WHEAT,AREA,1920-1314
40346,Tanahu,1900,WHEAT,AREA,1920-1314
40347,Taplejung,925,WHEAT,AREA,1920-1314
40348,Tehrathum,2500,WHEAT,AREA,1920-1314
40349,Udayapur,5120,WHEAT,AREA,1920-1314
40350,Achham,22500,WHEAT,AREA,1920-1415
40351,Arghakhanchi,7340,WHEAT,AREA,1920-1415
40352,Baglung,6996,WHEAT,AREA,1920-1415
40353,Baitadi,15000,WHEAT,AREA,1920-1415
40354,Bajhang,9950,WHEAT,AREA,1920-1415
40355,Bajura,4750,WHEAT,AREA,1920-1415
40356,Banke,19030,WHEAT,AREA,1920-1415
40357,Bara,29150,WHEAT,AREA,1920-1415
40358,Bardiya,19400,WHEAT,AREA,1920-1415
40359,Bhaktapur,3100,WHEAT,AREA,1920-1415
40360,Bhojpur,2500,WHEAT,AREA,1920-1415
40361,Chitwan,8500,WHEAT,AREA,1920-1415
40362,Dadeldhura,8705,WHEAT,AREA,1920-1415
40363,Dailekh,20150,WHEAT,AREA,1920-1415
40364,Dang,12022,WHEAT,AREA,1920-1415
40365,Darchula,12300,WHEAT,AREA,1920-1415
40366,Dhading,4790,WHEAT,AREA,1920-1415
40367,Dhankuta,1390,WHEAT,AREA,1920-1415
40368,Dhanusa,38000,WHEAT,AREA,1920-1415
40369,Dolakha,4700,WHEAT,AREA,1920-1415
40370,Dolpa,2600,WHEAT,AREA,1920-1415
40371,Doti,15940,WHEAT,AREA,1920-1415
40372,Gorkha,3910,WHEAT,AREA,1920-1415
40373,Gulmi,7817,WHEAT,AREA,1920-1415
40374,Humla,1021,WHEAT,AREA,1920-1415
40375,Ilam,4620,WHEAT,AREA,1920-1415
40376,Jajarkot,13040,WHEAT,AREA,1920-1415
40377,Jhapa,8050,WHEAT,AREA,1920-1415
40378,Jumla,2450,WHEAT,AREA,1920-1415
40379,Kailali,34300,WHEAT,AREA,1920-1415
40380,Kalikot,5630,WHEAT,AREA,1920-1415
40381,Kanchanpur,31433,WHEAT,AREA,1920-1415
40382,Kapilbastu,32100,WHEAT,AREA,1920-1415
40383,Kaski,6800,WHEAT,AREA,1920-1415
40384,Kathmandu,4100,WHEAT,AREA,1920-1415
40385,Kavre,9850,WHEAT,AREA,1920-1415
40386,Khotang,5530,WHEAT,AREA,1920-1415
40387,Lalitpur,3650,WHEAT,AREA,1920-1415
40388,Lamjung,500,WHEAT,AREA,1920-1415
40389,Mahottari,30000,WHEAT,AREA,1920-1415
40390,Makwanpur,4215,WHEAT,AREA,1920-1415
40391,Manang,276,WHEAT,AREA,1920-1415
40392,Morang,16100,WHEAT,AREA,1920-1415
40393,Mugu,3225,WHEAT,AREA,1920-1415
40394,Mustang,582,WHEAT,AREA,1920-1415
40395,Myagdi,3062,WHEAT,AREA,1920-1415
40396,Nawalparasi,18751,WHEAT,AREA,1920-1415
40397,Nuwakot,4547,WHEAT,AREA,1920-1415
40398,Okhaldhunga,2365,WHEAT,AREA,1920-1415
40399,Palpa,6240,WHEAT,AREA,1920-1415
40400,Panchthar,3912,WHEAT,AREA,1920-1415
40401,Parbat,2615,WHEAT,AREA,1920-1415
40402,Parsa,22600,WHEAT,AREA,1920-1415
40403,Pyuthan,8650,WHEAT,AREA,1920-1415
40404,Ramechhap,4750,WHEAT,AREA,1920-1415
40405,Rasuwa,735,WHEAT,AREA,1920-1415
40406,Rautahat,15500,WHEAT,AREA,1920-1415
40407,Rolpa,8570,WHEAT,AREA,1920-1415
40408,Rukum,11800,WHEAT,AREA,1920-1415
40409,Rupandehi,30000,WHEAT,AREA,1920-1415
40410,Salyan,15565,WHEAT,AREA,1920-1415
40411,Sankhuwasabha,805,WHEAT,AREA,1920-1415
40412,Saptari,15000,WHEAT,AREA,1920-1415
40413,Sarlahi,25700,WHEAT,AREA,1920-1415
40414,Sindhuli,5681,WHEAT,AREA,1920-1415
40415,Sindhupalchok,7008,WHEAT,AREA,1920-1415
40416,Siraha,15715,WHEAT,AREA,1920-1415
40417,Solukhumbu,1750,WHEAT,AREA,1920-1415
40418,Sunsari,16000,WHEAT,AREA,1920-1415
40419,Surkhet,16000,WHEAT,AREA,1920-1415
40420,Syangja,5600,WHEAT,AREA,1920-1415
40421,Tanahu,1890,WHEAT,AREA,1920-1415
40422,Taplejung,1060,WHEAT,AREA,1920-1415
40423,Tehrathum,2500,WHEAT,AREA,1920-1415
40424,Udayapur,5126,WHEAT,AREA,1920-1415
40425,Achham,14300,WHEAT,AREA,1920-1516
40426,Arghakhanchi,7340,WHEAT,AREA,1920-1516
40427,Baglung,6991,WHEAT,AREA,1920-1516
40428,Baitadi,20900,WHEAT,AREA,1920-1516
40429,Bajhang,10982,WHEAT,AREA,1920-1516
40430,Bajura,4950,WHEAT,AREA,1920-1516
40431,Banke,18359,WHEAT,AREA,1920-1516
40432,Bara,29150,WHEAT,AREA,1920-1516
40433,Bardiya,18716,WHEAT,AREA,1920-1516
40434,Bhaktapur,3000,WHEAT,AREA,1920-1516
40435,Bhojpur,400,WHEAT,AREA,1920-1516
40436,Chitwan,6020,WHEAT,AREA,1920-1516
40437,Dadeldhura,8465,WHEAT,AREA,1920-1516
40438,Dailekh,19594,WHEAT,AREA,1920-1516
40439,Dang,12655,WHEAT,AREA,1920-1516
40440,Darchula,4465,WHEAT,AREA,1920-1516
40441,Dhading,4798,WHEAT,AREA,1920-1516
40442,Dhankuta,1400,WHEAT,AREA,1920-1516
40443,Dhanusa,40000,WHEAT,AREA,1920-1516
40444,Dolakha,4230,WHEAT,AREA,1920-1516
40445,Dolpa,2600,WHEAT,AREA,1920-1516
40446,Doti,12335,WHEAT,AREA,1920-1516
40447,Gorkha,3910,WHEAT,AREA,1920-1516
40448,Gulmi,7814,WHEAT,AREA,1920-1516
40449,Humla,1018,WHEAT,AREA,1920-1516
40450,Ilam,4620,WHEAT,AREA,1920-1516
40451,Jajarkot,12680,WHEAT,AREA,1920-1516
40452,Jhapa,9000,WHEAT,AREA,1920-1516
40453,Jumla,2382,WHEAT,AREA,1920-1516
40454,Kailali,34000,WHEAT,AREA,1920-1516
40455,Kalikot,5475,WHEAT,AREA,1920-1516
40456,Kanchanpur,31343,WHEAT,AREA,1920-1516
40457,Kapilbastu,27927,WHEAT,AREA,1920-1516
40458,Kaski,6820,WHEAT,AREA,1920-1516
40459,Kathmandu,3900,WHEAT,AREA,1920-1516
40460,Kavre,8925,WHEAT,AREA,1920-1516
40461,Khotang,5530,WHEAT,AREA,1920-1516
40462,Lalitpur,3000,WHEAT,AREA,1920-1516
40463,Lamjung,425,WHEAT,AREA,1920-1516
40464,Mahottari,29000,WHEAT,AREA,1920-1516
40465,Makwanpur,4205,WHEAT,AREA,1920-1516
40466,Manang,195,WHEAT,AREA,1920-1516
40467,Morang,16100,WHEAT,AREA,1920-1516
40468,Mugu,3136,WHEAT,AREA,1920-1516
40469,Mustang,582,WHEAT,AREA,1920-1516
40470,Myagdi,3062,WHEAT,AREA,1920-1516
40471,Nawalparasi,18745,WHEAT,AREA,1920-1516
40472,Nuwakot,4158,WHEAT,AREA,1920-1516
40473,Okhaldhunga,2365,WHEAT,AREA,1920-1516
40474,Palpa,6240,WHEAT,AREA,1920-1516
40475,Panchthar,3915,WHEAT,AREA,1920-1516
40476,Parbat,2615,WHEAT,AREA,1920-1516
40477,Parsa,22532,WHEAT,AREA,1920-1516
40478,Pyuthan,8411,WHEAT,AREA,1920-1516
40479,Ramechhap,3852,WHEAT,AREA,1920-1516
40480,Rasuwa,715,WHEAT,AREA,1920-1516
40481,Rautahat,15453,WHEAT,AREA,1920-1516
40482,Rolpa,8334,WHEAT,AREA,1920-1516
40483,Rukum,11772,WHEAT,AREA,1920-1516
40484,Rupandehi,29400,WHEAT,AREA,1920-1516
40485,Salyan,13220,WHEAT,AREA,1920-1516
40486,Sankhuwasabha,500,WHEAT,AREA,1920-1516
40487,Saptari,17000,WHEAT,AREA,1920-1516
40488,Sarlahi,25622,WHEAT,AREA,1920-1516
40489,Sindhuli,5650,WHEAT,AREA,1920-1516
40490,Sindhupalchok,6815,WHEAT,AREA,1920-1516
40491,Siraha,15210,WHEAT,AREA,1920-1516
40492,Solukhumbu,1750,WHEAT,AREA,1920-1516
40493,Sunsari,14500,WHEAT,AREA,1920-1516
40494,Surkhet,14710,WHEAT,AREA,1920-1516
40495,Syangja,5600,WHEAT,AREA,1920-1516
40496,Tanahu,1880,WHEAT,AREA,1920-1516
40497,Taplejung,1560,WHEAT,AREA,1920-1516
40498,Tehrathum,1500,WHEAT,AREA,1920-1516
40499,Udayapur,5100,WHEAT,AREA,1920-1516
40500,Achham,14580,WHEAT,AREA,1920-1617
40501,Arghakhanchi,7140,WHEAT,AREA,1920-1617
40502,Baglung,6971,WHEAT,AREA,1920-1617
40503,Baitadi,20900,WHEAT,AREA,1920-1617
40504,Bajhang,10982,WHEAT,AREA,1920-1617
40505,Bajura,4975,WHEAT,AREA,1920-1617
40506,Banke,19050,WHEAT,AREA,1920-1617
40507,Bara,28150,WHEAT,AREA,1920-1617
40508,Bardiya,17800,WHEAT,AREA,1920-1617
40509,Bhaktapur,2500,WHEAT,AREA,1920-1617
40510,Bhojpur,405,WHEAT,AREA,1920-1617
40511,Chitwan,5520,WHEAT,AREA,1920-1617
40512,Dadeldhura,8724,WHEAT,AREA,1920-1617
40513,Dailekh,19694,WHEAT,AREA,1920-1617
40514,Dang,12600,WHEAT,AREA,1920-1617
40515,Darchula,5065,WHEAT,AREA,1920-1617
40516,Dhading,4798,WHEAT,AREA,1920-1617
40517,Dhankuta,1385,WHEAT,AREA,1920-1617
40518,Dhanusa,39000,WHEAT,AREA,1920-1617
40519,Dolakha,4130,WHEAT,AREA,1920-1617
40520,Dolpa,2630,WHEAT,AREA,1920-1617
40521,Doti,12280,WHEAT,AREA,1920-1617
40522,Gorkha,3865,WHEAT,AREA,1920-1617
40523,Gulmi,7714,WHEAT,AREA,1920-1617
40524,Humla,1018,WHEAT,AREA,1920-1617
40525,Ilam,4220,WHEAT,AREA,1920-1617
40526,Jajarkot,13040,WHEAT,AREA,1920-1617
40527,Jhapa,8200,WHEAT,AREA,1920-1617
40528,Jumla,2382,WHEAT,AREA,1920-1617
40529,Kailali,34530,WHEAT,AREA,1920-1617
40530,Kalikot,5475,WHEAT,AREA,1920-1617
40531,Kanchanpur,31253,WHEAT,AREA,1920-1617
40532,Kapilbastu,25627,WHEAT,AREA,1920-1617
40533,Kaski,6620,WHEAT,AREA,1920-1617
40534,Kathmandu,3400,WHEAT,AREA,1920-1617
40535,Kavre,8825,WHEAT,AREA,1920-1617
40536,Khotang,5130,WHEAT,AREA,1920-1617
40537,Lalitpur,2800,WHEAT,AREA,1920-1617
40538,Lamjung,410,WHEAT,AREA,1920-1617
40539,Mahottari,28000,WHEAT,AREA,1920-1617
40540,Makwanpur,3905,WHEAT,AREA,1920-1617
40541,Manang,198,WHEAT,AREA,1920-1617
40542,Morang,14200,WHEAT,AREA,1920-1617
40543,Mugu,3136,WHEAT,AREA,1920-1617
40544,Mustang,572,WHEAT,AREA,1920-1617
40545,Myagdi,3051,WHEAT,AREA,1920-1617
40546,Nawalparasi,18045,WHEAT,AREA,1920-1617
40547,Nuwakot,4158,WHEAT,AREA,1920-1617
40548,Okhaldhunga,2355,WHEAT,AREA,1920-1617
40549,Palpa,6140,WHEAT,AREA,1920-1617
40550,Panchthar,3715,WHEAT,AREA,1920-1617
40551,Parbat,2600,WHEAT,AREA,1920-1617
40552,Parsa,21532,WHEAT,AREA,1920-1617
40553,Pyuthan,8650,WHEAT,AREA,1920-1617
40554,Ramechhap,3852,WHEAT,AREA,1920-1617
40555,Rasuwa,720,WHEAT,AREA,1920-1617
40556,Rautahat,15453,WHEAT,AREA,1920-1617
40557,Rolpa,8575,WHEAT,AREA,1920-1617
40558,Rukum,11672,WHEAT,AREA,1920-1617
40559,Rupandehi,28100,WHEAT,AREA,1920-1617
40560,Salyan,15935,WHEAT,AREA,1920-1617
40561,Sankhuwasabha,650,WHEAT,AREA,1920-1617
40562,Saptari,18000,WHEAT,AREA,1920-1617
40563,Sarlahi,24622,WHEAT,AREA,1920-1617
40564,Sindhuli,5550,WHEAT,AREA,1920-1617
40565,Sindhupalchok,6915,WHEAT,AREA,1920-1617
40566,Siraha,14210,WHEAT,AREA,1920-1617
40567,Solukhumbu,2789,WHEAT,AREA,1920-1617
40568,Sunsari,14500,WHEAT,AREA,1920-1617
40569,Surkhet,14510,WHEAT,AREA,1920-1617
40570,Syangja,5650,WHEAT,AREA,1920-1617
40571,Tanahu,1770,WHEAT,AREA,1920-1617
40572,Taplejung,1532,WHEAT,AREA,1920-1617
40573,Tehrathum,1800,WHEAT,AREA,1920-1617
40574,Udayapur,5000,WHEAT,AREA,1920-1617
40575,Achham,14898,WHEAT,AREA,1920-1718
40576,Arghakhanchi,5340,WHEAT,AREA,1920-1718
40577,Baglung,7562,WHEAT,AREA,1920-1718
40578,Baitadi,18866,WHEAT,AREA,1920-1718
40579,Bajhang,9852,WHEAT,AREA,1920-1718
40580,Bajura,6452,WHEAT,AREA,1920-1718
40581,Banke,17850,WHEAT,AREA,1920-1718
40582,Bara,26000,WHEAT,AREA,1920-1718
40583,Bardiya,18800,WHEAT,AREA,1920-1718
40584,Bhaktapur,2546,WHEAT,AREA,1920-1718
40585,Bhojpur,656,WHEAT,AREA,1920-1718
40586,Chitwan,5272,WHEAT,AREA,1920-1718
40587,Dadeldhura,9742,WHEAT,AREA,1920-1718
40588,Dailekh,18789,WHEAT,AREA,1920-1718
40589,Dang,12100,WHEAT,AREA,1920-1718
40590,Darchula,6323,WHEAT,AREA,1920-1718
40591,Dhading,4748,WHEAT,AREA,1920-1718
40592,Dhankuta,1400,WHEAT,AREA,1920-1718
40593,Dhanusa,35500,WHEAT,AREA,1920-1718
40594,Dolakha,4250,WHEAT,AREA,1920-1718
40595,Dolpa,2745,WHEAT,AREA,1920-1718
40596,Doti,11989,WHEAT,AREA,1920-1718
40597,Gorkha,3910,WHEAT,AREA,1920-1718
40598,Gulmi,6820,WHEAT,AREA,1920-1718
40599,Humla,898,WHEAT,AREA,1920-1718
40600,Ilam,4620,WHEAT,AREA,1920-1718
40601,Jajarkot,14853,WHEAT,AREA,1920-1718
40602,Jhapa,7250,WHEAT,AREA,1920-1718
40603,Jumla,2472,WHEAT,AREA,1920-1718
40604,Kailali,34859,WHEAT,AREA,1920-1718
40605,Kalikot,5148,WHEAT,AREA,1920-1718
40606,Kanchanpur,32535,WHEAT,AREA,1920-1718
40607,Kapilbastu,24565,WHEAT,AREA,1920-1718
40608,Kaski,6500,WHEAT,AREA,1920-1718
40609,Kathmandu,3245,WHEAT,AREA,1920-1718
40610,Kavre,8875,WHEAT,AREA,1920-1718
40611,Khotang,5533,WHEAT,AREA,1920-1718
40612,Lalitpur,2745,WHEAT,AREA,1920-1718
40613,Lamjung,1743,WHEAT,AREA,1920-1718
40614,Mahottari,26000,WHEAT,AREA,1920-1718
40615,Makwanpur,4190,WHEAT,AREA,1920-1718
40616,Manang,198,WHEAT,AREA,1920-1718
40617,Morang,11341,WHEAT,AREA,1920-1718
40618,Mugu,3245,WHEAT,AREA,1920-1718
40619,Mustang,582,WHEAT,AREA,1920-1718
40620,Myagdi,3141,WHEAT,AREA,1920-1718
40621,Nawalparasi,16203,WHEAT,AREA,1920-1718
40622,Nuwakot,4425,WHEAT,AREA,1920-1718
40623,Okhaldhunga,2365,WHEAT,AREA,1920-1718
40624,Palpa,5864,WHEAT,AREA,1920-1718
40625,Panchthar,3050,WHEAT,AREA,1920-1718
40626,Parbat,2718,WHEAT,AREA,1920-1718
40627,Parsa,21663,WHEAT,AREA,1920-1718
40628,Pyuthan,8577,WHEAT,AREA,1920-1718
40629,Ramechhap,3679,WHEAT,AREA,1920-1718
40630,Rasuwa,750,WHEAT,AREA,1920-1718
40631,Rautahat,14500,WHEAT,AREA,1920-1718
40632,Rolpa,14155,WHEAT,AREA,1920-1718
40633,Rukum,5573,WHEAT,AREA,1920-1718
40634,Rupandehi,25934,WHEAT,AREA,1920-1718
40635,Salyan,14785,WHEAT,AREA,1920-1718
40636,Sankhuwasabha,655,WHEAT,AREA,1920-1718
40637,Saptari,15000,WHEAT,AREA,1920-1718
40638,Sarlahi,21200,WHEAT,AREA,1920-1718
40639,Sindhuli,5514,WHEAT,AREA,1920-1718
40640,Sindhupalchok,6811,WHEAT,AREA,1920-1718
40641,Siraha,12000,WHEAT,AREA,1920-1718
40642,Solukhumbu,3150,WHEAT,AREA,1920-1718
40643,Sunsari,11400,WHEAT,AREA,1920-1718
40644,Surkhet,14997,WHEAT,AREA,1920-1718
40645,Syangja,4550,WHEAT,AREA,1920-1718
