_id,YEAR,MONTH,DISTRICT,PRECIPITATION,SURFACE_PRESSURE,HUMIDITY_AT_2M,RELATIVE_HUMIDITY_2M,TEMP_2M,WET_BULB_TEMP_2M,TEMP_2M_MAX,TEMP_2M_MIN,SURFACE_TEMP,WIND_SPEED_10M,WIND_SPEED_10M_MAX,WIND_SPEED_10M_MIN
6298,1998,10,Dhading,27.3,84.05,11.27,69.77,18.6,12.14,24,14.87,18.42,1.77,3.96,0.34
6299,1998,11,Dhading,1.56,84.22,6.04,47.26,15.1,2.7,21.49,11.08,13.3,1.76,3.84,0.46
6300,1998,12,Dhading,0,84.31,3.01,30.87,11.05,-5.98,18.3,6.82,7.86,1.77,4.18,0.49
6301,1999,1,Dhading,2.55,84.11,2.65,30.98,9.28,-7.6,16.67,4.7,6.77,1.92,4.45,0.62
6302,1999,2,Dhading,0.5,84.3,2.98,25.19,14,-6.04,21.64,8.96,12.52,2.27,4.99,0.75
6303,1999,3,Dhading,0,83.75,2.04,14.18,16.83,-10,25.14,10.47,15.77,2.89,6.06,0.89
6304,1999,4,Dhading,3.6,83.75,2.5,13.18,21.61,-8.24,29.86,14.29,21.2,2.85,5.56,0.76
6305,1999,5,Dhading,41.68,83.55,9.01,44.94,22.43,8.48,28.65,16.49,23.95,2.63,5.19,0.58
6306,1999,6,Dhading,83.88,83.44,12.27,57.4,23.28,13.25,28.73,18.46,25.28,2.64,5.04,0.59
6307,1999,7,Dhading,89.33,83.32,15.44,76.62,22.19,17.53,26.69,18.72,23.76,2.43,4.99,0.43
6308,1999,8,Dhading,115.12,83.51,15.26,80.19,21.34,17.35,25.41,18.21,22.49,2.2,4.55,0.46
6309,1999,9,Dhading,60.33,83.81,14.35,80.99,20.18,16.4,24.37,17.05,20.92,1.88,4.15,0.36
6310,1999,10,Dhading,51.8,84.06,9.32,62.35,17.49,9.03,23.04,13.52,16.83,1.86,3.93,0.4
6311,1999,11,Dhading,0,84.22,4.53,37.51,13.94,-1.01,20.73,9.7,11.69,1.85,4.17,0.53
6312,1999,12,Dhading,0.01,84.3,3.36,35.61,10.63,-4.6,17.62,6.45,7.81,1.8,4.23,0.51
6313,2000,1,Dhading,0.9,84.09,2.48,28.52,9.27,-8.14,16.7,4.58,6.85,2.08,4.67,0.69
6314,2000,2,Dhading,1.35,83.97,2.52,29.49,9.13,-8.63,16.62,3.71,8.04,2.32,4.98,0.66
6315,2000,3,Dhading,3.1,83.9,2.43,20.18,14.47,-8.27,22.11,8.29,14.01,2.6,5.27,0.61
6316,2000,4,Dhading,5.74,83.69,3.88,21.18,20.67,-3.68,28.27,13.68,20.86,2.85,5.8,0.7
6317,2000,5,Dhading,58.2,83.64,10.37,51.1,22.51,10.99,28.21,17.26,24.22,2.51,5.16,0.53
6318,2000,6,Dhading,158.44,83.44,14.39,72.26,22.12,16.3,26.6,18.29,23.6,2.4,4.75,0.56
6319,2000,7,Dhading,139.31,83.4,16.03,82.7,21.56,18.09,25.35,18.56,22.52,2.26,4.58,0.46
6320,2000,8,Dhading,170.84,83.52,16.03,85.39,21.07,18.14,24.72,18.24,21.9,2.19,4.39,0.54
6321,2000,9,Dhading,125.06,83.76,14.16,84.61,19.19,15.98,22.95,16.3,19.3,1.75,3.62,0.37
6322,2000,10,Dhading,1.42,84.02,9.62,63.15,17.74,9.87,23.33,13.73,16.96,1.88,4.02,0.4
6323,2000,11,Dhading,2.5,84.2,5.75,49.26,13.65,2.61,20.16,9.65,11.84,1.85,4.22,0.44
6324,2000,12,Dhading,0.02,84.19,3.13,33.3,10.5,-5.4,17.7,6.53,7.25,1.67,4.04,0.48
6325,2001,1,Dhading,0.3,84.02,2.53,29.93,8.96,-8.1,16.53,4.5,6.09,1.89,4.51,0.54
6326,2001,2,Dhading,0.14,83.97,2.43,22.88,12.01,-8.69,19.74,6.8,9.97,2.24,4.85,0.61
6327,2001,3,Dhading,5.02,83.99,2.69,19.99,15.59,-7.29,23.41,9.42,15.13,2.67,5.43,0.69
6328,2001,4,Dhading,6.09,83.9,4.42,25.63,20.08,-1.14,27.49,13.19,20.9,2.89,5.8,0.67
6329,2001,5,Dhading,42.44,83.59,10.22,50.87,22.27,11.11,28.1,16.9,24.2,2.52,5.21,0.54
6330,2001,6,Dhading,73.06,83.36,14.07,67.49,22.81,15.96,27.93,18.63,24.76,2.53,5.15,0.45
6331,2001,7,Dhading,160.65,83.42,15.74,75.95,22.75,17.81,27.33,19.15,24.24,2.4,4.95,0.42
6332,2001,8,Dhading,156.52,83.58,15.93,81.42,21.77,18.04,25.84,18.5,22.72,2.15,4.36,0.42
6333,2001,9,Dhading,118.29,83.84,14.19,83.71,19.47,16.03,23.31,16.58,19.55,1.67,3.5,0.34
6334,2001,10,Dhading,21.47,84.11,10.47,70.39,17.38,11.12,22.48,13.76,16.91,1.76,3.81,0.34
6335,2001,11,Dhading,0.28,84.33,5.72,47.74,13.95,1.99,20.47,9.94,11.81,1.81,4.22,0.39
6336,2001,12,Dhading,0,84.4,3.37,37.38,9.95,-4.59,16.81,6.02,6.79,1.69,4.03,0.47
6337,2002,1,Dhading,12.11,84.21,3.48,41.88,8.72,-4.6,15.58,4.55,6.58,1.85,4.03,0.5
6338,2002,2,Dhading,10.44,84.31,3.35,32.62,11.81,-4.72,19.49,6.64,10.2,2.2,4.95,0.57
6339,2002,3,Dhading,22.24,84.05,4.09,31.06,15.76,-1.78,23.16,9.9,15.16,2.5,5.15,0.54
6340,2002,4,Dhading,6.51,83.88,5.62,32.36,20.01,2.08,27.07,13.61,20.82,2.78,5.83,0.58
6341,2002,5,Dhading,61.15,83.6,9.95,52.19,21.6,10.1,27.62,16.2,23.14,2.57,5.25,0.71
6342,2002,6,Dhading,74.38,83.49,13.08,62.2,22.99,14.85,28.2,18.29,24.84,2.48,5.09,0.48
6343,2002,7,Dhading,126.94,83.36,14.53,69.95,22.85,16.51,27.42,19.18,24.28,2.34,4.75,0.44
6344,2002,8,Dhading,76.39,83.58,15.28,78.49,21.67,17.39,26.13,18.27,22.81,2.23,4.65,0.43
6345,2002,9,Dhading,54.99,83.91,12.84,71.8,20.39,14.63,25.55,16.62,21.36,1.98,4.34,0.38
6346,2002,10,Dhading,21.43,84.15,8.63,57.74,17.38,8.18,23.34,13.06,17.18,1.88,4.12,0.33
6347,2002,11,Dhading,0.1,84.26,5.04,41.97,14.22,0.65,21.11,9.78,12.44,1.86,4.3,0.41
6348,2002,12,Dhading,10.69,84.24,3.33,36.22,10.4,-4.78,17.53,6.22,7.71,1.75,4.31,0.49
6349,2003,1,Dhading,5.32,84.29,2.72,33.05,8.81,-7.49,16.44,4.12,5.93,1.89,4.31,0.57
6350,2003,2,Dhading,44.06,84.18,4.16,45.34,10.15,-2.06,17.2,5.19,8.71,2.19,4.71,0.55
6351,2003,3,Dhading,2.38,84.04,4.68,37.75,14.34,-0.34,21.52,8.62,14.17,2.47,5.2,0.57
6352,2003,4,Dhading,6.34,83.94,4.72,26.41,20.52,-0.11,27.8,13.9,21.1,2.65,5.39,0.59
6353,2003,5,Dhading,9.14,83.69,6.45,33.26,21.91,3.84,28.66,15.22,23.46,2.72,5.38,0.55
6354,2003,6,Dhading,87.58,83.35,12.04,56.9,23.26,13.18,28.51,18.72,24.93,2.59,5.1,0.51
6355,2003,7,Dhading,153.24,83.57,15.68,79.6,21.88,17.8,26.04,18.57,23.16,2.34,4.75,0.53
6356,2003,8,Dhading,81.56,83.6,15.89,80.52,21.9,18.01,26.05,18.6,22.97,2.2,4.61,0.44
6357,2003,9,Dhading,49.48,83.8,14.38,78.64,20.67,16.39,24.95,17.51,21.48,1.91,4.11,0.37
6358,2003,10,Dhading,29.45,84.17,8.28,53.66,18.08,7.28,24.38,13.62,17.47,1.9,4.2,0.41
6359,2003,11,Dhading,0.03,84.28,5.2,44.28,13.65,0.92,20.41,9.47,11.71,1.78,4.24,0.37
6360,2003,12,Dhading,12.31,84.34,3.82,42.34,9.97,-3.41,16.85,5.78,7.44,1.69,4.01,0.36
6361,2004,1,Dhading,22.29,84.17,3.7,44.97,8.42,-3.68,15.36,4.09,6.29,1.86,4.4,0.5
6362,2004,2,Dhading,0.07,84.12,3.57,36.83,11.06,-3.76,18.34,5.96,9.26,2.14,4.84,0.54
6363,2004,3,Dhading,17.93,84,4.18,28.63,17.14,-2.08,24.75,11.14,16.15,2.52,5.28,0.61
6364,2004,4,Dhading,142.09,83.85,6.99,42.65,19.6,4.59,25.87,13.93,20.13,2.43,4.92,0.66
6365,2004,5,Dhading,107.75,83.63,9.83,52.86,21.01,10.17,26.77,15.62,21.74,2.37,4.46,0.62
6366,2004,6,Dhading,166.82,83.51,14.41,75.92,21.25,16.38,25.4,17.63,22.32,2.2,4.29,0.63
6367,2004,7,Dhading,365.73,83.46,16.03,88.68,20.44,18.09,23.65,17.74,21.09,2.24,4.31,0.62
6368,2004,8,Dhading,177.8,83.52,16.42,88.53,20.86,18.47,24.22,18,21.29,1.96,4.07,0.42
6369,2004,9,Dhading,150.65,83.93,14.81,88.03,19.34,16.85,22.84,16.53,19.56,1.72,3.58,0.34
6370,2004,10,Dhading,67.32,84.3,9.79,73.99,15.39,9.87,19.9,11.96,14.28,1.63,3.17,0.44
6371,2004,11,Dhading,23.22,84.35,6.43,62.42,11.91,4.11,17.22,8.29,9.56,1.62,3.24,0.4
6372,2004,12,Dhading,0.05,84.29,5.11,55.8,9.91,0.56,15.87,6.1,7.01,1.52,3.5,0.41
6373,2005,1,Dhading,49.6,84.18,4.24,53.39,8.15,-1.7,14.38,4.16,5.88,1.73,3.62,0.57
6374,2005,2,Dhading,13.36,84.14,4.74,49.32,10.88,-0.13,17.71,5.81,9.42,2.17,4.36,0.7
6375,2005,3,Dhading,21.74,84.07,5.7,43.49,15.57,2.47,22.4,10.13,15.22,2.45,5.02,0.61
6376,2005,4,Dhading,23.89,84.06,5,30.42,19.03,0.44,26.17,12.54,19.15,2.58,4.9,0.67
6377,2005,5,Dhading,27.66,83.72,7.41,40.7,21.13,6.12,27.46,14.75,22.29,2.47,4.88,0.55
6378,2005,6,Dhading,153.1,83.37,11.56,53.85,23.63,12.22,28.99,18.68,24.94,2.39,4.73,0.57
6379,2005,7,Dhading,285.91,83.51,16.33,86.28,21.18,18.4,24.71,18.19,21.96,2.25,4.49,0.57
6380,2005,8,Dhading,260.05,83.47,16.63,89.78,20.81,18.67,24.06,18.21,21.31,1.98,4.15,0.3
6381,2005,9,Dhading,84.66,83.89,14.92,85.7,19.9,16.85,23.53,17,19.96,1.74,3.56,0.36
6382,2005,10,Dhading,146.26,84.22,10.43,75.96,16.19,10.73,20.76,12.76,15.12,1.56,3.11,0.38
6383,2005,11,Dhading,0,84.23,6.42,60.75,12.21,3.6,17.82,8.49,9.42,1.61,3.26,0.57
6384,2005,12,Dhading,0.04,84.22,3.84,41.56,10.24,-3.22,16.81,6.45,6.43,1.62,3.39,0.5
6385,2006,1,Dhading,0,84.19,3.29,35.7,10.16,-4.9,17.44,5.86,6.77,1.85,4.22,0.65
6386,2006,2,Dhading,0,84.15,4.56,39.4,13.72,-0.56,20.72,8.94,11.84,2.06,4.55,0.51
6387,2006,3,Dhading,23.87,84.03,4.33,34.58,15.02,-1.56,22.23,9.39,14.5,2.42,4.88,0.7
6388,2006,4,Dhading,16.04,83.89,5.62,34.98,18.85,1.87,25.79,12.42,19.59,2.55,5.03,0.51
6389,2006,5,Dhading,132.59,83.75,11.34,59.49,21.5,12.44,26.8,16.64,23.14,2.32,4.6,0.63
6390,2006,6,Dhading,220.97,83.58,13.94,74.65,21.04,15.74,25.22,17.19,21.86,2.13,4.22,0.36
6391,2006,7,Dhading,292.34,83.42,16.87,87.74,21.41,18.91,24.79,18.56,22.06,2.16,4.38,0.4
6392,2006,8,Dhading,162.67,83.61,16.12,86.71,20.91,18.17,24.37,18.01,21.39,1.93,3.94,0.38
6393,2006,9,Dhading,195.53,83.88,14.67,87.83,19.24,16.62,22.69,16.52,19.33,1.74,3.43,0.44
6394,2006,10,Dhading,29.14,84.28,10.86,77.56,16.34,11.59,20.84,13.02,15.51,1.64,3.25,0.32
6395,2006,11,Dhading,1.82,84.26,6.77,61.49,12.57,4.49,18.06,8.91,10.61,1.65,3.43,0.48
6396,2006,12,Dhading,21.08,84.32,4.76,51.93,10.13,-0.15,16.32,6.38,7.04,1.59,3.63,0.52
6397,2007,1,Dhading,0,84.28,3.21,37.65,9,-5.11,15.94,4.89,5.76,1.75,4.04,0.57
6398,2007,2,Dhading,82.72,84.11,5.02,59.2,8.99,0.42,15.41,4.11,7.45,1.99,4.05,0.59
6399,2007,3,Dhading,32.09,84.05,5.65,47.74,13.97,2.11,20.72,8.3,12.99,2.31,4.63,0.69
6400,2007,4,Dhading,48.4,83.97,7.4,42.76,19.84,6.13,26.28,13.95,20.19,2.43,5.02,0.46
6401,2007,5,Dhading,62.5,83.75,10.13,52.76,21.74,10.78,27.35,16.4,23.02,2.26,4.47,0.47
6402,2007,6,Dhading,206.98,83.51,14.15,71.42,22.09,15.89,26.62,18.05,23.32,2.25,4.45,0.54
6403,2007,7,Dhading,302.5,83.4,16.37,86.89,21.11,18.44,24.44,18.29,21.89,2.15,4.27,0.48
6404,2007,8,Dhading,239.39,83.55,16.32,89.03,20.66,18.38,23.92,17.93,21.12,1.92,4,0.36
6405,2007,9,Dhading,181.52,83.72,14.97,88.64,19.35,16.96,22.57,16.77,19.53,1.78,3.55,0.4
6406,2007,10,Dhading,24.59,84.07,11.61,80.91,16.8,12.53,21.3,13.63,15.99,1.55,3.33,0.37
6407,2007,11,Dhading,2,84.26,7.23,64.97,12.81,5.22,18.27,9.29,10.64,1.59,3.34,0.48
6408,2007,12,Dhading,0.02,84.19,4.2,46.51,9.82,-2.11,16.41,5.96,6.56,1.64,3.61,0.55
6409,2008,1,Dhading,14.79,84.08,3.73,45.28,8.65,-3.53,15.06,4.68,6.49,1.83,4.09,0.62
6410,2008,2,Dhading,0.68,84.05,3.46,39.67,9.29,-4.49,16.4,4.3,7.62,2.15,4.66,0.65
6411,2008,3,Dhading,20.69,83.96,4.53,35.82,15.21,-0.53,22.36,9.45,14.54,2.45,4.93,0.46
6412,2008,4,Dhading,26.79,83.89,5.57,33.89,19.39,2.25,26.49,12.66,19.82,2.64,5.2,0.52
6413,2008,5,Dhading,111.02,83.63,9.53,50.49,21.38,9.89,27.21,15.79,22.97,2.42,4.9,0.52
6414,2008,6,Dhading,311.86,83.44,15.27,81.48,21.05,17.27,24.73,17.9,22.03,2.15,4.25,0.53
6415,2008,7,Dhading,314.76,83.42,16.55,89.67,20.75,18.58,23.78,18.03,21.32,2.05,4.02,0.49
6416,2008,8,Dhading,283.21,83.55,16.43,91.05,20.42,18.49,23.5,17.78,20.88,2.02,4.1,0.4
6417,2008,9,Dhading,203.99,83.83,14.43,87.25,19.07,16.28,22.46,16.38,19.03,1.59,3.22,0.41
6418,2008,10,Dhading,25.61,84.17,11.49,82.28,16.38,12.39,20.68,13.22,15.63,1.57,3.3,0.35
6419,2008,11,Dhading,0.05,84.28,8.07,69.77,13.46,6.87,18.73,9.98,11.26,1.49,3.34,0.41
6420,2008,12,Dhading,0.98,84.26,6.22,63.08,11.1,3.28,16.79,7.69,8.6,1.55,3.58,0.48
6421,2009,1,Dhading,0.07,84.28,4.22,44.53,10.67,-1.75,17.34,6.64,8.01,1.78,4.01,0.62
6422,2009,2,Dhading,0.46,84.03,3.7,34.38,12.55,-3.42,19.82,7.59,10.7,2.22,4.85,0.71
6423,2009,3,Dhading,5.95,84.03,3.97,29.68,15.69,-2.65,23.09,9.67,15.02,2.48,5.09,0.59
6424,2009,4,Dhading,1.51,83.85,4.54,25.56,20.42,-0.95,27.74,13.89,20.73,2.66,5.41,0.62
6425,2009,5,Dhading,121.02,83.71,10.01,54.04,21.06,10.4,26.78,15.69,22.49,2.43,4.89,0.59
6426,2009,6,Dhading,107.13,83.45,11.94,57.62,22.79,13.18,28.01,17.75,24.07,2.42,4.67,0.56
6427,2009,7,Dhading,219.03,83.39,16.22,79.78,22.37,18.31,26.57,18.83,23.66,2.37,4.78,0.48
6428,2009,8,Dhading,303.65,83.64,16.4,88.93,20.77,18.45,24.11,18.03,21.29,1.9,3.91,0.35
6429,2009,9,Dhading,54.1,83.84,14.95,86.72,19.74,16.92,23.44,16.86,19.92,1.73,3.73,0.38
6430,2009,10,Dhading,51.06,84.1,9.56,66.27,16.68,9.22,21.64,13.21,15.22,1.69,3.38,0.42
6431,2009,11,Dhading,2.92,84.25,5.94,51.53,13.43,2.65,19.54,9.52,11.36,1.76,3.83,0.51
6432,2009,12,Dhading,3.03,84.22,4.31,47.01,9.9,-1.54,16.4,6.21,7.44,1.66,4.13,0.46
6433,2010,1,Dhading,0.24,84.31,3.34,37.24,9.83,-4.84,17.21,5.35,7.22,1.89,4.34,0.62
6434,2010,2,Dhading,11.08,84.13,3.46,34.92,11.11,-4.39,18.33,5.97,9.43,2.2,4.91,0.61
6435,2010,3,Dhading,0.22,84.03,4.02,27.36,17.41,-2.07,24.95,11.46,16.79,2.64,5.4,0.61
6436,2010,4,Dhading,2.22,83.9,4.69,23.75,21.89,-0.68,29.29,15.05,22.51,2.84,5.66,0.7
6437,2010,5,Dhading,60.47,83.67,9.59,48.44,22.29,9.72,28.21,16.62,23.86,2.55,5.18,0.55
6438,2010,6,Dhading,98.65,83.54,12.58,58.11,23.61,13.85,29.12,18.63,25.59,2.63,5.01,0.62
6439,2010,7,Dhading,218.94,83.63,16.11,82.79,21.7,18.24,25.44,18.52,22.83,2.47,4.94,0.63
6440,2010,8,Dhading,341.26,83.73,16.45,89.04,20.83,18.56,24.04,18.19,21.39,2.04,4.16,0.41
6441,2010,9,Dhading,227.12,83.86,14.96,89.53,19.22,16.95,22.53,16.61,19.38,1.77,3.7,0.47
6442,2010,10,Dhading,42.72,84.02,11.37,79.37,16.71,12.1,20.95,13.61,15.69,1.64,3.26,0.43
6443,2010,11,Dhading,0.88,84.2,8.73,74.44,13.66,8.29,18.46,10.46,12.08,1.52,3.46,0.36
6444,2010,12,Dhading,2.57,84.03,4.27,48.23,9.6,-1.87,15.81,5.8,6.15,1.61,3.4,0.55
6445,2011,1,Dhading,0.9,84.01,3.75,49.39,7.37,-3.23,14.08,3.19,4.96,1.82,4.11,0.56
6446,2011,2,Dhading,12.38,84.07,4.07,41.95,10.95,-2.25,17.95,5.84,9.16,2.22,4.74,0.73
6447,2011,3,Dhading,10.37,83.98,4.56,35.33,15.3,-0.75,22.5,9.55,14.67,2.51,5.05,0.66
6448,2011,4,Dhading,19.41,84.01,6.08,38.68,18.23,2.97,24.83,12.02,18.98,2.55,5.04,0.56
6449,2011,5,Dhading,142.66,83.71,10.76,57.42,21.16,11.77,26.65,16.01,22.37,2.32,4.74,0.49
6450,2011,6,Dhading,179.45,83.4,13.62,68.4,22.09,15.31,26.88,17.7,23.47,2.36,4.72,0.46
6451,2011,7,Dhading,287.52,83.47,16.6,90.18,20.72,18.66,23.8,18.15,21.29,2.15,4.18,0.54
6452,2011,8,Dhading,261.75,83.62,16.2,90.22,20.35,18.27,23.48,17.75,20.67,2,4.03,0.42
6453,2011,9,Dhading,162.53,83.7,15.14,89.15,19.45,17.13,22.73,16.85,19.57,1.67,3.56,0.31
6454,2011,10,Dhading,6.3,84.12,11.32,79.54,16.62,12.24,21.05,13.37,15.85,1.63,3.57,0.33
6455,2011,11,Dhading,0.47,84.24,8.18,74.69,12.76,7.52,17.65,9.44,11.26,1.51,3.55,0.33
6456,2011,12,Dhading,0.8,84.21,4.57,50.43,9.75,-1.18,16.02,6.19,6.53,1.6,3.66,0.48
6457,2012,1,Dhading,13.74,84.08,3.94,52.26,7.16,-3.08,13.52,3.09,5.15,1.89,3.93,0.66
6458,2012,2,Dhading,5.59,83.98,3.99,41.18,11,-2.49,18.09,6.17,9.59,2.26,5.03,0.69
6459,2012,3,Dhading,10.19,83.95,3.85,31.37,14.62,-2.92,21.97,8.76,13.73,2.5,5.29,0.57
6460,2012,4,Dhading,11.14,83.83,6.04,36.12,19.53,3.52,26.4,13.02,20.42,2.92,5.93,0.75
6461,2012,5,Dhading,19.28,83.66,6.56,30.63,23.27,4.15,29.96,16.48,24.57,2.72,5.45,0.51
6462,2012,6,Dhading,72.37,83.25,11.47,50.15,24.59,12.51,30.09,19.44,26.03,2.56,5.31,0.41
6463,2012,7,Dhading,314.16,83.35,16.35,84.23,21.6,18.4,25.33,18.63,22.55,2.26,4.6,0.43
6464,2012,8,Dhading,227.13,83.57,16.07,87.36,20.73,18.15,24.26,17.82,21.27,1.95,4.04,0.4
6465,2012,9,Dhading,300.62,83.84,14.73,87.43,19.36,16.64,23.01,16.49,19.44,1.76,3.6,0.51
6466,2012,10,Dhading,26.94,84.16,9.81,74.79,15.17,9.33,20.07,11.7,13.83,1.79,3.4,0.72
6467,2012,11,Dhading,5.83,84.14,5.86,58.1,11.44,2.32,17.47,7.69,8.74,1.77,3.44,0.72
6468,2012,12,Dhading,0,84.11,4.07,46.57,9.23,-2.43,16.17,5.19,6.16,1.88,3.74,0.9
6469,2013,1,Dhading,9.42,84.16,3.11,41.48,6.98,-5.94,14.32,2.39,4.39,2.08,4.19,0.96
6470,2013,2,Dhading,43.67,84.22,4.43,47.3,10.69,-1.36,17.9,5.46,9.09,2.34,4.43,1.16
6471,2013,3,Dhading,15.49,84.06,5.49,41.76,15.58,2.02,22.72,9.89,15.02,2.65,5.5,0.91
6472,2013,4,Dhading,29.34,83.84,6.62,42.1,18.77,4.59,25.32,12.84,19.33,2.71,5.61,0.75
6473,2013,5,Dhading,121.28,83.6,8.01,41.69,21.52,7.26,27.88,15.69,22.28,2.48,5.05,0.53
6474,2013,6,Dhading,301.02,83.46,14.77,76.89,21.45,16.74,25.83,17.72,22.5,2.08,4.28,0.37
6475,2013,7,Dhading,221.42,83.38,16.48,86.9,21.18,18.55,24.84,18.15,21.99,2.03,4.22,0.32
6476,2013,8,Dhading,344.07,83.59,15.79,88.01,20.33,17.87,23.67,17.49,20.75,1.84,3.83,0.25
6477,2013,9,Dhading,177.45,83.79,14.79,86.69,19.55,16.64,23.12,16.6,19.51,1.82,3.59,0.47
6478,2013,10,Dhading,156.98,84.12,12.2,86.31,16.6,13.62,20.39,13.78,16.14,1.56,3.27,0.32
6479,2013,11,Dhading,2.8,84.26,7.52,69.02,12.65,5.89,17.79,9.33,10.08,1.52,3.21,0.47
6480,2013,12,Dhading,0.1,84.17,5.8,65.93,9.45,2.26,14.93,6.09,6.7,1.59,3.49,0.54
6481,2014,1,Dhading,8.92,84.32,4.66,55.97,8.72,-0.53,15.19,4.74,6.2,1.82,3.97,0.65
6482,2014,2,Dhading,18.24,84.03,4.73,51.68,10.06,-0.32,16.63,5.63,8.65,2.06,4.52,0.69
6483,2014,3,Dhading,19.8,84.11,5.47,44.67,14.57,2.01,21.26,9.34,14.02,2.47,5.2,0.65
6484,2014,4,Dhading,12.78,83.98,5.51,32.42,19.67,2.19,26.75,13.24,19.94,2.68,5.48,0.67
6485,2014,5,Dhading,135.25,83.78,9.01,46.99,21.89,8.95,27.69,16.24,22.74,2.5,5.07,0.51
6486,2014,6,Dhading,235.01,83.37,13.65,63.82,23.28,15.42,28.06,18.83,24.21,2.29,4.63,0.37
6487,2014,7,Dhading,308.64,83.44,17.04,88.16,21.5,19.05,24.52,18.89,21.93,1.98,3.99,0.39
6488,2014,8,Dhading,318.59,83.56,16.69,90.17,20.82,18.74,23.76,18.38,21.11,2.2,4.32,0.46
6489,2014,9,Dhading,222.05,83.81,15.11,89.72,19.32,17.13,22.51,16.81,19.4,1.82,3.81,0.4
6490,2014,10,Dhading,71.24,84.25,11.06,80.88,16.06,11.82,20.35,13.02,14.97,1.69,3.29,0.54
6491,2014,11,Dhading,0,84.19,7.35,64.73,13.15,5.85,18.3,9.98,10.47,1.61,3.43,0.45
6492,2014,12,Dhading,19.62,84.28,4.91,53.72,10.02,-0.03,16.13,6.36,6.53,1.56,3.12,0.6
6493,2015,1,Dhading,10.02,84.28,4.6,55.05,8.66,-0.77,15.12,4.43,6.32,1.82,3.75,0.69
6494,2015,2,Dhading,8.82,84.22,5.03,49.39,11.55,0.75,17.97,7.04,9.94,2.13,4.53,0.73
6495,2015,3,Dhading,76.37,84.23,6.57,53.19,14.55,4.21,20.82,9.53,13.97,2.32,4.49,0.85
6496,2015,4,Dhading,68.51,83.99,8.18,54.36,17.8,7.74,23.41,12.75,18.18,2.29,4.71,0.63
6497,2015,5,Dhading,68.05,83.78,8.79,44.14,22.18,8.76,28.11,16.28,22.59,2.45,5.01,0.42
6498,2015,6,Dhading,170.67,83.51,13,61.77,23.2,14.43,28.28,18.57,24.34,2.37,4.71,0.5
6499,2015,7,Dhading,298.18,83.44,16.41,85.7,21.36,18.45,24.85,18.41,21.91,2.28,4.47,0.37
6500,2015,8,Dhading,388.41,83.61,16.86,90.95,20.86,18.92,23.92,18.36,21.23,2.25,4.48,0.58
6501,2015,9,Dhading,135.67,83.86,15.16,87.47,19.81,17.17,23.18,17.12,19.74,1.82,3.84,0.4
6502,2015,10,Dhading,51.71,84.26,10.46,73.56,16.68,11.15,20.98,13.55,15.36,1.69,3.32,0.4
6503,2015,11,Dhading,0.15,84.35,7.55,64.86,13.71,6.47,18.63,10.41,11.43,1.63,3.32,0.43
6504,2015,12,Dhading,0,84.3,4.82,53.51,9.51,-0.26,15.42,5.91,6.66,1.68,3.71,0.49
6505,2016,1,Dhading,2.56,84.21,3.74,45.66,8.45,-3.16,14.8,4.57,5.77,1.86,4.31,0.54
6506,2016,2,Dhading,10.37,84.28,3.92,36.22,12.54,-2.7,19.54,7.61,10.48,2.15,4.45,0.63
6507,2016,3,Dhading,21.92,84.16,4.91,35.84,16.51,0.53,23.61,11.05,15.79,2.44,5.21,0.61
6508,2016,4,Dhading,5.04,83.78,5.09,26.54,21.78,0.85,29.17,15.23,21.8,3.1,6.31,0.91
6509,2016,5,Dhading,110.02,83.72,10.08,52.67,21.54,10.66,27.12,16.75,22.81,2.42,5.17,0.37
6510,2016,6,Dhading,261.58,83.62,14.9,75.26,22.03,16.91,25.95,18.5,22.95,2.16,4.37,0.45
6511,2016,7,Dhading,357.54,83.49,17.02,91.02,20.97,19.05,23.78,18.63,21.33,2.13,4.5,0.47
6512,2016,8,Dhading,114.62,83.57,16.69,88.2,21.18,18.69,24.23,18.63,21.3,1.92,4.02,0.36
6513,2016,9,Dhading,254.65,83.78,15.52,90.75,19.57,17.54,22.58,17.19,19.63,1.81,3.68,0.34
6514,2016,10,Dhading,72.55,84,11.79,79.29,17.18,12.79,21.23,14.26,16.19,1.61,3.32,0.39
6515,2016,11,Dhading,0,84.24,7.26,62.63,13.65,5.48,18.87,10.21,10.79,1.55,3.26,0.45
6516,2016,12,Dhading,0,84.28,5.54,54.43,11.63,1.77,17.54,8.08,8.37,1.54,3.42,0.46
6517,2017,1,Dhading,9.52,84.26,4.12,46.49,9.61,-2.25,16.07,5.5,7.14,1.79,3.88,0.55
6518,2017,2,Dhading,0.03,84.24,4.21,38.31,12.77,-1.66,19.77,7.83,10.9,2.1,4.64,0.54
6519,2017,3,Dhading,57.82,83.96,5.26,43.17,14.24,1.1,20.79,9.08,13.45,2.38,5.1,0.49
6520,2017,4,Dhading,71.15,83.86,7.21,42.1,19.57,5.52,26.38,13.5,19.54,2.46,4.93,0.59
6521,2017,5,Dhading,126.03,83.8,10.62,55.71,21.39,11.56,26.93,16.29,22.1,2.32,4.86,0.49
6522,2017,6,Dhading,128.86,83.49,13.86,65.47,23.15,15.67,27.81,18.94,24.31,2.35,4.65,0.48
6523,2017,7,Dhading,239.33,83.49,16.59,86.71,21.36,18.64,24.83,18.6,21.93,2.39,4.89,0.52
